dataset,id_graph,|E_L_2|,EL2_stima,n**4
ZINC,5336,11549,205216.0,194481
ZINC,5337,29530,484416.0,531441
ZINC,5338,12923,228528.0,194481
ZINC,5339,15466,267264.0,279841
ZINC,5340,22030,373248.0,331776
ZINC,5341,16141,276480.0,279841
ZINC,5342,27832,464232.0,531441
ZINC,5343,7938,147200.0,130321
ZINC,5344,17097,295000.0,279841
ZINC,5345,35221,576600.0,707281
ZINC,5346,9806,176400.0,130321
ZINC,5347,17833,305000.0,331776
ZINC,5348,11000,197472.0,194481
ZINC,5349,10018,179928.0,160000
ZINC,5350,27835,464232.0,456976
ZINC,5351,17446,300000.0,331776
ZINC,5352,11284,201344.0,160000
ZINC,5353,18187,310000.0,279841
ZINC,5354,12938,228528.0,194481
ZINC,5355,25574,426496.0,456976
ZINC,5356,1099,26136.0,14641
ZINC,5357,11003,197472.0,194481
ZINC,5358,74842,1168128.0,1500625
ZINC,5359,7194,132848.0,104976
ZINC,5360,10052,179928.0,130321
ZINC,5361,10780,190512.0,160000
ZINC,5362,4600,90168.0,83521
ZINC,5363,56493,902016.0,1185921
ZINC,5364,9755,176400.0,194481
ZINC,5365,15457,267264.0,194481
ZINC,5366,8981,165816.0,160000
ZINC,5367,24547,413952.0,456976
ZINC,5368,28398,470960.0,456976
ZINC,5369,6979,129960.0,130321
ZINC,5370,43094,696960.0,810000
ZINC,5371,43142,696960.0,810000
ZINC,5372,50353,813400.0,1048576
ZINC,5373,7936,147200.0,130321
ZINC,5374,5909,111456.0,83521
ZINC,5375,19658,335296.0,331776
ZINC,5376,3085,63000.0,50625
ZINC,5377,36531,591976.0,614656
ZINC,5378,10246,183456.0,194481
ZINC,5379,35946,584288.0,531441
ZINC,5380,25106,420224.0,390625
ZINC,5381,9553,172872.0,160000
ZINC,5382,32566,532800.0,614656
ZINC,5383,12153,212960.0,160000
ZINC,5384,11597,205216.0,160000
ZINC,5385,4805,92480.0,65536
ZINC,5386,12597,224296.0,234256
ZINC,5387,44718,714384.0,923521
ZINC,5388,2376,50176.0,38416
ZINC,5389,37214,599664.0,614656
ZINC,5390,15083,262656.0,279841
ZINC,5391,53925,852600.0,1048576
ZINC,5392,5914,111456.0,83521
ZINC,5393,45364,739840.0,923521
ZINC,5394,16168,276480.0,234256
ZINC,5395,33922,561224.0,614656
ZINC,5396,30748,511200.0,531441
ZINC,5397,2371,50176.0,38416
ZINC,5398,14681,258048.0,279841
ZINC,5399,16236,285000.0,331776
ZINC,5400,16181,276480.0,234256
ZINC,5401,21962,373248.0,390625
ZINC,5402,10672,193600.0,194481
ZINC,5403,10986,197472.0,194481
ZINC,5404,13616,236992.0,194481
ZINC,5405,13900,241224.0,234256
ZINC,5406,14702,258048.0,234256
ZINC,5407,25622,426496.0,390625
ZINC,5408,15403,267264.0,234256
ZINC,5409,9512,172872.0,160000
ZINC,5410,19642,335296.0,331776
ZINC,5411,21983,373248.0,456976
ZINC,5412,8654,156800.0,130321
ZINC,5413,26175,432768.0,390625
ZINC,5414,5346,103680.0,104976
ZINC,5415,34609,568912.0,614656
ZINC,5416,35261,576600.0,614656
ZINC,5417,5921,111456.0,83521
ZINC,5418,10985,197472.0,194481
ZINC,5419,17869,305000.0,331776
ZINC,5420,15447,267264.0,279841
ZINC,5421,68434,1074336.0,1336336
ZINC,5422,24548,413952.0,390625
ZINC,5423,17044,295000.0,279841
ZINC,5424,15450,267264.0,331776
ZINC,5425,27691,451584.0,456976
ZINC,5426,27811,464232.0,456976
ZINC,5427,31402,518400.0,531441
ZINC,5428,3373,68400.0,50625
ZINC,5429,13216,232760.0,234256
ZINC,5430,11530,205216.0,194481
ZINC,5431,11268,201344.0,194481
ZINC,5432,33923,561224.0,614656
ZINC,5433,15050,262656.0,279841
ZINC,5434,10702,193600.0,194481
ZINC,5435,10064,179928.0,160000
ZINC,5436,13284,232760.0,194481
ZINC,5437,5749,108864.0,83521
ZINC,5438,44689,714384.0,810000
ZINC,5439,13907,241224.0,194481
ZINC,5440,9802,176400.0,160000
ZINC,5441,19658,335296.0,331776
ZINC,5442,17095,295000.0,279841
ZINC,5443,47064,758336.0,923521
ZINC,5444,18762,324480.0,331776
ZINC,5445,9498,172872.0,160000
ZINC,5446,65369,1018536.0,1336336
ZINC,5447,35290,576600.0,614656
ZINC,5448,14715,258048.0,279841
ZINC,5449,9232,169344.0,160000
ZINC,5450,17473,300000.0,234256
ZINC,5451,46213,749088.0,923521
ZINC,5452,15760,271872.0,279841
ZINC,5453,14308,253440.0,279841
ZINC,5454,7005,129960.0,104976
ZINC,5455,19174,329888.0,331776
ZINC,5456,12195,212960.0,160000
ZINC,5457,10704,193600.0,194481
ZINC,5458,55675,891648.0,1048576
ZINC,5459,26637,439040.0,456976
ZINC,5460,6996,129960.0,104976
ZINC,5461,28397,470960.0,456976
ZINC,5462,28369,470960.0,456976
ZINC,5463,31375,518400.0,614656
ZINC,5464,10203,183456.0,160000
ZINC,5465,9819,176400.0,130321
ZINC,5466,13267,232760.0,194481
ZINC,5467,54670,881280.0,1185921
ZINC,5468,28301,470960.0,531441
ZINC,5469,41532,679536.0,810000
ZINC,5470,11000,197472.0,194481
ZINC,5471,24479,413952.0,456976
ZINC,5472,17836,305000.0,279841
ZINC,5473,15466,267264.0,279841
ZINC,5474,24524,413952.0,456976
ZINC,5475,4633,90168.0,65536
ZINC,5476,10703,193600.0,194481
ZINC,5477,10076,179928.0,160000
ZINC,5478,31401,518400.0,531441
ZINC,5479,22987,384912.0,331776
ZINC,5480,32634,532800.0,614656
ZINC,5481,26662,439040.0,390625
ZINC,5482,20106,340704.0,331776
ZINC,5483,10051,179928.0,130321
ZINC,5484,17505,300000.0,279841
ZINC,5485,17060,295000.0,279841
ZINC,5486,12584,224296.0,234256
ZINC,5487,15122,262656.0,234256
ZINC,5488,43983,705672.0,810000
ZINC,5489,21018,361584.0,390625
ZINC,5490,25107,420224.0,390625
ZINC,5491,6575,124184.0,104976
ZINC,5492,17036,295000.0,331776
ZINC,5493,28397,470960.0,456976
ZINC,5494,9539,172872.0,160000
ZINC,5495,47068,758336.0,810000
ZINC,5496,33919,561224.0,707281
ZINC,5497,11210,201344.0,194481
ZINC,5498,14563,249688.0,160000
ZINC,5499,25557,426496.0,390625
ZINC,5500,8438,153600.0,130321
ZINC,5501,46298,749088.0,923521
ZINC,5502,22967,384912.0,390625
ZINC,5503,21943,373248.0,390625
ZINC,5504,23988,407680.0,456976
ZINC,5505,10295,183456.0,160000
ZINC,5506,15103,262656.0,234256
ZINC,5507,29549,484416.0,531441
ZINC,5508,17095,295000.0,279841
ZINC,5509,35266,576600.0,614656
ZINC,5510,11581,205216.0,160000
ZINC,5511,15436,267264.0,234256
ZINC,5512,11017,197472.0,194481
ZINC,5513,55701,872200.0,923521
ZINC,5514,18739,324480.0,390625
ZINC,5515,37229,614400.0,707281
ZINC,5516,17009,295000.0,279841
ZINC,5517,17055,295000.0,331776
ZINC,5518,9233,169344.0,160000
ZINC,5519,25553,426496.0,456976
ZINC,5520,20069,340704.0,331776
ZINC,5521,11284,201344.0,194481
ZINC,5522,23421,401408.0,456976
ZINC,5523,15447,267264.0,279841
ZINC,5524,46212,749088.0,923521
ZINC,5525,13249,232760.0,234256
ZINC,5526,22541,379080.0,331776
ZINC,5527,6805,127072.0,104976
ZINC,5528,25065,420224.0,390625
ZINC,5529,15816,271872.0,279841
ZINC,5530,23422,401408.0,456976
ZINC,5531,32477,532800.0,614656
ZINC,5532,14718,258048.0,234256
ZINC,5533,9777,176400.0,130321
ZINC,5534,15100,262656.0,279841
ZINC,5535,25066,420224.0,390625
ZINC,5536,16180,276480.0,234256
ZINC,5537,43856,705672.0,810000
ZINC,5538,5590,106352.0,50625
ZINC,5539,2982,61200.0,65536
ZINC,5540,10054,179928.0,130321
ZINC,5541,18295,310000.0,234256
ZINC,5542,15119,262656.0,234256
ZINC,5543,34606,568912.0,614656
ZINC,5544,4620,90168.0,83521
ZINC,5545,30770,511200.0,531441
ZINC,5546,7606,138624.0,104976
ZINC,5547,17482,300000.0,279841
ZINC,5548,27186,457504.0,456976
ZINC,5549,13249,232760.0,234256
ZINC,5550,17017,295000.0,331776
ZINC,5551,58408,922752.0,1048576
ZINC,5552,17038,295000.0,279841
ZINC,5553,17445,300000.0,331776
ZINC,5554,43882,705672.0,810000
ZINC,5555,25550,426496.0,456976
ZINC,5556,5672,108864.0,83521
ZINC,5557,35214,576600.0,707281
ZINC,5558,13594,236992.0,194481
ZINC,5559,16668,290000.0,279841
ZINC,5560,2296,48608.0,38416
ZINC,5561,28880,477688.0,614656
ZINC,5562,18782,324480.0,331776
ZINC,5563,13877,241224.0,194481
ZINC,5564,14292,253440.0,279841
ZINC,5565,34558,568912.0,614656
ZINC,5566,6587,124184.0,104976
ZINC,5567,5335,103680.0,104976
ZINC,5568,8185,150400.0,130321
ZINC,5569,18275,310000.0,279841
ZINC,5570,20512,346112.0,331776
ZINC,5571,31337,518400.0,531441
ZINC,5572,27806,464232.0,531441
ZINC,5573,17059,295000.0,331776
ZINC,5574,4782,92480.0,65536
ZINC,5575,19996,340704.0,331776
ZINC,5576,21985,373248.0,390625
ZINC,5577,13559,236992.0,234256
ZINC,5578,20087,340704.0,331776
ZINC,5579,14734,258048.0,234256
ZINC,5580,8142,150400.0,130321
ZINC,5581,28886,477688.0,531441
ZINC,5582,19623,335296.0,331776
ZINC,5583,23432,390744.0,390625
ZINC,5584,9523,172872.0,160000
ZINC,5585,14343,253440.0,279841
ZINC,5586,11870,209088.0,194481
ZINC,5587,30107,504000.0,614656
ZINC,5588,53903,852600.0,923521
ZINC,5589,30741,511200.0,614656
ZINC,5590,24487,413952.0,456976
ZINC,5591,10693,193600.0,160000
ZINC,5592,44741,714384.0,810000
ZINC,5593,24530,413952.0,390625
ZINC,5594,34608,568912.0,614656
ZINC,5595,22984,384912.0,390625
ZINC,5596,21534,367416.0,390625
ZINC,5597,8442,153600.0,130321
ZINC,5598,18699,324480.0,390625
ZINC,5599,13625,236992.0,194481
ZINC,5600,17444,300000.0,331776
ZINC,5601,8613,156800.0,104976
ZINC,5602,41585,679536.0,810000
ZINC,5603,2485,51744.0,38416
ZINC,5604,28928,477688.0,456976
ZINC,5605,4505,88064.0,50625
ZINC,5606,13316,232760.0,194481
ZINC,5607,3945,77824.0,50625
ZINC,5608,23007,384912.0,390625
ZINC,5609,27269,457504.0,456976
ZINC,5610,17076,295000.0,279841
ZINC,5611,14704,258048.0,234256
ZINC,5612,9808,176400.0,130321
ZINC,5613,6585,124184.0,130321
ZINC,5614,16221,285000.0,331776
ZINC,5615,20073,340704.0,331776
ZINC,5616,9275,169344.0,160000
ZINC,5617,24509,413952.0,390625
ZINC,5618,4460,87856.0,83521
ZINC,5619,26114,432768.0,390625
ZINC,5620,16596,290000.0,331776
ZINC,5621,7006,129960.0,130321
ZINC,5622,3822,75776.0,50625
ZINC,5623,21990,373248.0,390625
ZINC,5624,11020,197472.0,160000
ZINC,5625,15062,262656.0,279841
ZINC,5626,10913,197472.0,194481
ZINC,5627,9509,172872.0,160000
ZINC,5628,27832,464232.0,456976
ZINC,5629,25199,414072.0,331776
ZINC,5630,28862,477688.0,531441
ZINC,5631,17076,295000.0,331776
ZINC,5632,2762,58016.0,38416
ZINC,5633,11281,201344.0,234256
ZINC,5634,19211,329888.0,331776
ZINC,5635,34585,568912.0,614656
ZINC,5636,22514,379080.0,390625
ZINC,5637,7147,132848.0,104976
ZINC,5638,11006,197472.0,160000
ZINC,5639,5541,106272.0,83521
ZINC,5640,11280,201344.0,194481
ZINC,5641,19190,329888.0,390625
ZINC,5642,8647,156800.0,104976
ZINC,5643,41508,679536.0,810000
ZINC,5644,8627,156800.0,160000
ZINC,5645,43117,696960.0,810000
ZINC,5646,9509,172872.0,160000
ZINC,5647,22010,373248.0,331776
ZINC,5648,10642,193600.0,194481
ZINC,5649,23467,401408.0,456976
ZINC,5650,18747,324480.0,331776
ZINC,5651,19211,329888.0,331776
ZINC,5652,7153,132848.0,130321
ZINC,5653,6998,129960.0,83521
ZINC,5654,5909,111456.0,104976
ZINC,5655,20071,340704.0,331776
ZINC,5656,17446,300000.0,279841
ZINC,5657,18690,315000.0,331776
ZINC,5658,15488,267264.0,234256
ZINC,5659,17053,295000.0,331776
ZINC,5660,13281,232760.0,194481
ZINC,5661,17873,305000.0,279841
ZINC,5662,11843,209088.0,194481
ZINC,5663,32710,532800.0,456976
ZINC,5664,48704,776832.0,923521
ZINC,5665,24567,413952.0,456976
ZINC,5666,29505,484416.0,531441
ZINC,5667,17467,300000.0,279841
ZINC,5668,9978,179928.0,160000
ZINC,5669,10283,183456.0,130321
ZINC,5670,8441,153600.0,130321
ZINC,5671,30814,511200.0,531441
ZINC,5672,31376,518400.0,614656
ZINC,5673,19644,335296.0,331776
ZINC,5674,14733,258048.0,279841
ZINC,5675,27810,464232.0,531441
ZINC,5676,57523,912384.0,1185921
ZINC,5677,19662,335296.0,331776
ZINC,5678,40200,647168.0,614656
ZINC,5679,16668,290000.0,279841
ZINC,5680,22434,379080.0,390625
ZINC,5681,17908,305000.0,279841
ZINC,5682,3674,73728.0,65536
ZINC,5683,16632,290000.0,279841
ZINC,5684,30746,511200.0,531441
ZINC,5685,19682,335296.0,331776
ZINC,5686,22538,379080.0,331776
ZINC,5687,21984,373248.0,390625
ZINC,5688,19660,335296.0,331776
ZINC,5689,20495,346112.0,331776
ZINC,5690,14736,258048.0,234256
ZINC,5691,19658,335296.0,390625
ZINC,5692,19191,329888.0,331776
ZINC,5693,13254,232760.0,194481
ZINC,5694,20092,340704.0,331776
ZINC,5695,658,16800.0,14641
ZINC,5696,7965,147200.0,130321
ZINC,5697,12601,224296.0,234256
ZINC,5698,8201,150400.0,104976
ZINC,5699,6351,119232.0,83521
ZINC,5700,5887,111456.0,83521
ZINC,5701,18760,324480.0,390625
ZINC,5702,17467,300000.0,279841
ZINC,5703,34583,568912.0,614656
ZINC,5704,13264,232760.0,234256
ZINC,5705,4746,92480.0,83521
ZINC,5706,67283,1062784.0,1336336
ZINC,5707,48706,776832.0,923521
ZINC,5708,2538,53312.0,38416
ZINC,5709,68403,1074336.0,1336336
ZINC,5710,25067,420224.0,390625
ZINC,5711,11854,209088.0,194481
ZINC,5712,18290,319072.0,390625
ZINC,5713,12921,228528.0,194481
ZINC,5714,13220,232760.0,194481
ZINC,5715,21925,373248.0,390625
ZINC,5716,31332,518400.0,531441
ZINC,5717,19601,335296.0,331776
ZINC,5718,19213,329888.0,331776
ZINC,5719,27271,457504.0,456976
ZINC,5720,17448,300000.0,279841
ZINC,5721,8195,150400.0,130321
ZINC,5722,7481,140800.0,130321
ZINC,5723,22024,373248.0,456976
ZINC,5724,3809,75776.0,65536
ZINC,5725,19211,329888.0,331776
ZINC,5726,8441,153600.0,104976
ZINC,5727,8412,153600.0,130321
ZINC,5728,22949,384912.0,390625
ZINC,5729,19682,335296.0,331776
ZINC,5730,11575,205216.0,194481
ZINC,5731,31891,525600.0,614656
ZINC,5732,64182,1007584.0,1185921
ZINC,5733,2990,61200.0,50625
ZINC,5734,1467,33408.0,20736
ZINC,5735,8656,156800.0,130321
ZINC,5736,43066,696960.0,810000
ZINC,5737,24523,413952.0,456976
ZINC,5738,3781,75776.0,65536
ZINC,5739,11600,205216.0,130321
ZINC,5740,6061,114048.0,83521
ZINC,5741,11315,201344.0,194481
ZINC,5742,21495,367416.0,390625
ZINC,5743,5748,108864.0,83521
ZINC,5744,46927,758336.0,923521
ZINC,5745,25062,420224.0,456976
ZINC,5746,9748,176400.0,160000
ZINC,5747,22047,373248.0,390625
ZINC,5748,13544,236992.0,234256
ZINC,5749,47096,758336.0,923521
ZINC,5750,4444,87856.0,83521
ZINC,5751,12251,220064.0,234256
ZINC,5752,62386,985680.0,1048576
ZINC,5753,21946,373248.0,390625
ZINC,5754,22003,373248.0,390625
ZINC,5755,8172,150400.0,130321
ZINC,5756,9543,172872.0,130321
ZINC,5757,24504,413952.0,456976
ZINC,5758,17078,295000.0,279841
ZINC,5759,17100,295000.0,234256
ZINC,5760,31403,518400.0,531441
ZINC,5761,25045,420224.0,456976
ZINC,5762,29462,484416.0,531441
ZINC,5763,10065,179928.0,130321
ZINC,5764,20124,340704.0,390625
ZINC,5765,12937,228528.0,194481
ZINC,5766,9230,169344.0,194481
ZINC,5767,19217,329888.0,331776
ZINC,5768,34607,568912.0,614656
ZINC,5769,16648,290000.0,331776
ZINC,5770,30767,511200.0,531441
ZINC,5771,62349,985680.0,1185921
ZINC,5772,19640,335296.0,331776
ZINC,5773,9511,172872.0,160000
ZINC,5774,9540,172872.0,160000
ZINC,5775,5875,111456.0,104976
ZINC,5776,15437,267264.0,234256
ZINC,5777,23958,407680.0,531441
ZINC,5778,32638,532800.0,614656
ZINC,5779,47118,758336.0,923521
ZINC,5780,11488,205216.0,194481
ZINC,5781,31405,518400.0,531441
ZINC,5782,21938,373248.0,456976
ZINC,5783,6793,127072.0,104976
ZINC,5784,8432,153600.0,104976
ZINC,5785,30698,511200.0,614656
ZINC,5786,28400,470960.0,456976
ZINC,5787,9772,176400.0,160000
ZINC,5788,20085,340704.0,390625
ZINC,5789,23464,390744.0,279841
ZINC,5790,8185,150400.0,130321
ZINC,5791,19192,329888.0,390625
ZINC,5792,27807,464232.0,531441
ZINC,5793,72579,1143792.0,1500625
ZINC,5794,9802,176400.0,160000
ZINC,5795,17893,305000.0,234256
ZINC,5796,7356,135736.0,104976
ZINC,5797,5668,108864.0,104976
ZINC,5798,11251,201344.0,194481
ZINC,5799,7166,132848.0,130321
ZINC,5800,19194,329888.0,331776
ZINC,5801,9801,176400.0,160000
ZINC,5802,10701,193600.0,194481
ZINC,5803,25061,420224.0,456976
ZINC,5804,7964,147200.0,130321
ZINC,5805,11287,201344.0,160000
ZINC,5806,67180,1062784.0,1500625
ZINC,5807,47910,767584.0,923521
ZINC,5808,4759,92480.0,65536
ZINC,5809,19681,335296.0,331776
ZINC,5810,5533,106272.0,104976
ZINC,5811,15068,262656.0,279841
ZINC,5812,31356,518400.0,614656
ZINC,5813,52148,833000.0,923521
ZINC,5814,13544,236992.0,234256
ZINC,5815,11581,205216.0,160000
ZINC,5816,49532,786080.0,810000
ZINC,5817,42330,688248.0,810000
ZINC,5818,22009,373248.0,331776
ZINC,5819,21512,367416.0,390625
ZINC,5820,5041,97104.0,65536
ZINC,5821,10003,179928.0,160000
ZINC,5822,6166,116640.0,104976
ZINC,5823,696,17600.0,14641
ZINC,5824,11006,197472.0,160000
ZINC,5825,17037,295000.0,331776
ZINC,5826,28439,470960.0,456976
ZINC,5827,14366,253440.0,234256
ZINC,5828,17056,295000.0,331776
ZINC,5829,21966,373248.0,390625
ZINC,5830,15413,267264.0,279841
ZINC,5831,19214,329888.0,331776
ZINC,5832,14700,258048.0,279841
ZINC,5833,27830,464232.0,531441
ZINC,5834,21989,373248.0,390625
ZINC,5835,27199,457504.0,531441
ZINC,5836,24479,413952.0,456976
ZINC,5837,35925,584288.0,614656
ZINC,5838,17868,305000.0,279841
ZINC,5839,11300,201344.0,194481
ZINC,5840,1795,39208.0,28561
ZINC,5841,9775,176400.0,160000
ZINC,5842,24456,413952.0,531441
ZINC,5843,14731,258048.0,279841
ZINC,5844,5719,108864.0,83521
ZINC,5845,25598,426496.0,390625
ZINC,5846,17518,300000.0,331776
ZINC,5847,22964,384912.0,390625
ZINC,5848,51239,823200.0,923521
ZINC,5849,4491,87856.0,83521
ZINC,5850,23499,390744.0,279841
ZINC,5851,43142,696960.0,810000
ZINC,5852,16648,290000.0,331776
ZINC,5853,793,20000.0,10000
ZINC,5854,22478,379080.0,390625
ZINC,5855,4931,94792.0,83521
ZINC,5856,11596,205216.0,160000
ZINC,5857,27247,457504.0,456976
ZINC,5858,15086,262656.0,234256
ZINC,5859,63201,996632.0,1336336
ZINC,5860,25086,420224.0,390625
ZINC,5861,24547,413952.0,456976
ZINC,5862,9263,169344.0,160000
ZINC,5863,11564,205216.0,160000
ZINC,5864,20590,346112.0,390625
ZINC,5865,25601,426496.0,390625
ZINC,5866,4942,94792.0,65536
ZINC,5867,12599,224296.0,234256
ZINC,5868,6563,124184.0,104976
ZINC,5869,21985,373248.0,390625
ZINC,5870,5919,111456.0,104976
ZINC,5871,20087,340704.0,390625
ZINC,5872,56616,902016.0,1048576
ZINC,5873,22535,379080.0,390625
ZINC,5874,22005,373248.0,390625
ZINC,5875,30129,504000.0,614656
ZINC,5876,34513,568912.0,614656
ZINC,5877,16669,290000.0,279841
ZINC,5878,17797,305000.0,331776
ZINC,5879,26641,439040.0,456976
ZINC,5880,19174,329888.0,331776
ZINC,5881,11919,209088.0,130321
ZINC,5882,7004,129960.0,130321
ZINC,5883,17363,300000.0,279841
ZINC,5884,10080,179928.0,130321
ZINC,5885,25618,426496.0,390625
ZINC,5886,24528,413952.0,390625
ZINC,5887,27855,464232.0,456976
ZINC,5888,64320,1007584.0,1185921
ZINC,5889,13934,241224.0,279841
ZINC,5890,17873,305000.0,279841
ZINC,5891,9787,176400.0,194481
ZINC,5892,9768,176400.0,194481
ZINC,5893,62205,985680.0,1336336
ZINC,5894,20997,361584.0,390625
ZINC,5895,11560,205216.0,194481
ZINC,5896,33878,561224.0,614656
ZINC,5897,7199,132848.0,104976
ZINC,5898,19171,329888.0,390625
ZINC,5899,43144,696960.0,810000
ZINC,5900,30065,504000.0,614656
ZINC,5901,27768,464232.0,531441
ZINC,5902,22869,384912.0,390625
ZINC,5903,21968,373248.0,390625
ZINC,5904,11595,205216.0,194481
ZINC,5905,4656,90168.0,65536
ZINC,5906,12932,228528.0,279841
ZINC,5907,28975,477688.0,456976
ZINC,5908,33851,561224.0,614656
ZINC,5909,5359,103680.0,104976
ZINC,5910,32638,532800.0,614656
ZINC,5911,12218,220064.0,234256
ZINC,5912,17501,300000.0,331776
ZINC,5913,20540,346112.0,279841
ZINC,5914,16652,290000.0,279841
ZINC,5915,27244,457504.0,531441
ZINC,5916,7947,147200.0,160000
ZINC,5917,27196,457504.0,531441
ZINC,5918,9539,172872.0,160000
ZINC,5919,15045,262656.0,279841
ZINC,5920,27813,464232.0,456976
ZINC,5921,25552,426496.0,456976
ZINC,5922,16114,276480.0,279841
ZINC,5923,4931,94792.0,83521
ZINC,5924,18673,315000.0,279841
ZINC,5925,22942,384912.0,390625
ZINC,5926,8186,150400.0,130321
ZINC,5927,9526,172872.0,160000
ZINC,5928,23939,407680.0,456976
ZINC,5929,16165,285000.0,331776
ZINC,5930,29017,477688.0,456976
ZINC,5931,8636,156800.0,104976
ZINC,5932,27292,457504.0,456976
ZINC,5933,23025,384912.0,390625
ZINC,5934,44744,714384.0,707281
ZINC,5935,67253,1062784.0,1336336
ZINC,5936,23003,384912.0,390625
ZINC,5937,11297,201344.0,194481
ZINC,5938,17486,300000.0,279841
ZINC,5939,17490,300000.0,234256
ZINC,5940,15071,262656.0,234256
ZINC,5941,17897,305000.0,234256
ZINC,5942,51156,823200.0,923521
ZINC,5943,15452,267264.0,234256
ZINC,5944,16525,281088.0,234256
ZINC,5945,8179,150400.0,160000
ZINC,5946,5926,111456.0,65536
ZINC,5947,20056,340704.0,279841
ZINC,5948,35244,576600.0,614656
ZINC,5949,24545,413952.0,456976
ZINC,5950,42351,688248.0,810000
ZINC,5951,28394,470960.0,456976
ZINC,5952,11005,197472.0,160000
ZINC,5953,15061,262656.0,279841
ZINC,5954,7949,147200.0,130321
ZINC,5955,32662,532800.0,456976
ZINC,5956,14736,258048.0,234256
ZINC,5957,15817,271872.0,234256
ZINC,5958,18742,324480.0,331776
ZINC,5959,14701,258048.0,234256
ZINC,5960,6792,127072.0,104976
ZINC,5961,19663,335296.0,279841
ZINC,5962,19641,335296.0,331776
ZINC,5963,23984,407680.0,456976
ZINC,5964,33290,540000.0,531441
ZINC,5965,57439,912384.0,1048576
ZINC,5966,3311,66600.0,50625
ZINC,5967,21509,367416.0,456976
ZINC,5968,19193,329888.0,331776
ZINC,5969,12900,228528.0,234256
ZINC,5970,1375,31104.0,20736
ZINC,5971,17079,295000.0,279841
ZINC,5972,1319,29952.0,28561
ZINC,5973,29005,477688.0,390625
ZINC,5974,15085,262656.0,234256
ZINC,5975,43881,705672.0,810000
ZINC,5976,5072,97104.0,65536
ZINC,5977,32657,532800.0,614656
ZINC,5978,15122,262656.0,234256
ZINC,5979,14715,258048.0,279841
ZINC,5980,8170,150400.0,130321
ZINC,5981,16173,276480.0,194481
ZINC,5982,20477,346112.0,331776
ZINC,5983,8098,150400.0,160000
ZINC,5984,22454,379080.0,390625
ZINC,5985,7924,147200.0,130321
ZINC,5986,17449,294912.0,194481
ZINC,5987,24177,402408.0,390625
ZINC,5988,4629,90168.0,83521
ZINC,5989,7222,132848.0,83521
ZINC,5990,31332,518400.0,531441
ZINC,5991,25126,420224.0,390625
ZINC,5992,30107,504000.0,614656
ZINC,5993,10953,197472.0,194481
ZINC,5994,35920,584288.0,707281
ZINC,5995,32639,532800.0,531441
ZINC,5996,10050,179928.0,160000
ZINC,5997,25615,426496.0,456976
ZINC,5998,18781,324480.0,331776
ZINC,5999,1502,33408.0,14641
ZINC,6000,38652,630784.0,810000
ZINC,6001,23421,390744.0,331776
ZINC,6002,39489,638976.0,707281
ZINC,6003,1473,33408.0,20736
ZINC,6004,3412,69632.0,65536
ZINC,6005,22439,379080.0,390625
ZINC,6006,15032,262656.0,279841
ZINC,6007,21038,361584.0,456976
ZINC,6008,15066,262656.0,279841
ZINC,6009,24566,413952.0,456976
ZINC,6010,3101,63000.0,50625
ZINC,6011,3841,75776.0,50625
ZINC,6012,37279,614400.0,707281
ZINC,6013,27105,445312.0,456976
ZINC,6014,20068,340704.0,390625
ZINC,6015,3832,75776.0,50625
ZINC,6016,5739,108864.0,83521
ZINC,6017,11839,209088.0,194481
ZINC,6018,19154,329888.0,331776
ZINC,6019,18681,324480.0,390625
ZINC,6020,9994,179928.0,160000
ZINC,6021,36499,591976.0,707281
ZINC,6022,16648,290000.0,331776
ZINC,6023,5750,108864.0,83521
ZINC,6024,14290,253440.0,279841
ZINC,6025,9524,172872.0,160000
ZINC,6026,17484,300000.0,279841
ZINC,6027,19641,335296.0,331776
ZINC,6028,25513,426496.0,456976
ZINC,6029,22517,379080.0,390625
ZINC,6030,13451,236992.0,234256
ZINC,6031,5910,111456.0,83521
ZINC,6032,25017,420224.0,456976
ZINC,6033,10686,193600.0,194481
ZINC,6034,16236,285000.0,331776
ZINC,6035,12895,228528.0,279841
ZINC,6036,28370,470960.0,456976
ZINC,6037,13560,236992.0,234256
ZINC,6038,58381,922752.0,1048576
ZINC,6039,11251,201344.0,194481
ZINC,6040,25575,426496.0,456976
ZINC,6041,19641,335296.0,390625
ZINC,6042,17095,295000.0,279841
ZINC,6043,3806,75776.0,65536
ZINC,6044,22004,373248.0,390625
ZINC,6045,28416,470960.0,456976
ZINC,6046,13252,232760.0,194481
ZINC,6047,30746,511200.0,614656
ZINC,6048,8427,153600.0,130321
ZINC,6049,8454,153600.0,130321
ZINC,6050,43933,705672.0,707281
ZINC,6051,12572,224296.0,234256
ZINC,6052,21532,367416.0,456976
ZINC,6053,9497,172872.0,160000
ZINC,6054,3086,63000.0,38416
ZINC,6055,19642,335296.0,331776
ZINC,6056,14717,258048.0,234256
ZINC,6057,15119,262656.0,279841
ZINC,6058,11593,205216.0,160000
ZINC,6059,13229,232760.0,234256
ZINC,6060,19212,329888.0,331776
ZINC,6061,13285,232760.0,194481
ZINC,6062,16650,290000.0,279841
ZINC,6063,12597,224296.0,234256
ZINC,6064,25064,420224.0,456976
ZINC,6065,19213,329888.0,331776
ZINC,6066,9787,176400.0,160000
ZINC,6067,14347,253440.0,234256
ZINC,6068,4782,92480.0,65536
